,clust,Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
4450,1,6641,1,0,1,9,72,1,0,0.0,0,1,1,51,1,1,1,1,1,1,1,0,2,1,1,65.25,4478.85,0.0,80,0.0,4558.85
4451,2,2118,1,0,0,0,3,0,1,22.49,0,1,1,11,0,0,0,1,0,1,1,1,0,0,1,60.65,196.9,0.0,0,67.47,264.37
4452,0,3409,1,0,0,0,19,4,1,14.48,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,24.1,439.2,0.0,0,275.12,714.3199999999999
4453,0,4176,1,0,0,0,1,0,1,8.02,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.5,19.5,0.0,0,8.02,27.52
4454,2,2057,1,0,0,0,24,0,1,9.53,0,1,2,24,0,1,1,1,0,0,0,1,0,1,0,85.95,2107.15,0.0,0,228.71999999999997,2335.87
4455,0,3973,1,0,0,0,72,1,1,6.75,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.45,1866.45,0.0,0,486.0,2352.45
4456,0,269,1,0,0,0,67,1,1,47.31,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.5,1430.95,0.0,0,3169.77,4600.72
4457,0,3738,1,0,1,2,52,2,1,39.48,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.85,1071.6,0.0,0,2052.96,3124.56
4458,1,3271,1,0,1,6,71,1,1,31.33,1,1,0,27,1,1,1,1,1,1,1,1,2,0,1,89.9,6457.15,0.0,0,2224.43,8681.58
4459,0,4808,1,0,1,7,26,0,1,33.47,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,26.0,684.05,0.0,0,870.22,1554.27
4460,1,6889,1,0,0,0,35,0,1,30.5,1,1,2,8,1,1,1,1,1,1,1,1,2,1,1,113.2,3914.05,0.0,0,1067.5,4981.55
4461,2,894,1,0,1,3,55,2,1,27.87,0,1,2,17,0,0,0,0,0,0,0,1,2,1,1,69.05,3842.6,0.0,0,1532.8500000000001,5375.45
4462,0,2654,1,0,1,2,33,0,1,24.27,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.1,670.35,0.0,0,800.91,1471.26
4463,1,4464,1,0,1,2,72,1,1,6.89,1,1,2,73,1,1,1,0,1,1,1,0,2,1,0,109.65,7880.25,0.0,10,496.08,8386.33
4464,0,2310,1,0,0,0,1,0,1,17.89,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.2,19.2,0.0,0,17.89,37.09
4465,2,2925,1,0,0,0,12,4,0,0.0,0,1,0,6,0,1,0,1,0,0,0,1,0,0,1,34.0,442.45,0.0,0,0.0,442.45
4466,0,1531,1,0,1,3,1,0,1,27.5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.4,20.4,0.0,0,27.5,47.9
4467,2,5712,1,0,1,8,62,2,0,0.0,0,1,0,29,1,1,0,1,0,0,0,1,2,1,1,38.6,2345.55,0.0,0,0.0,2345.55
4468,2,1506,1,0,0,0,1,5,0,0.0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0.0,10,0.0,35.25
4469,2,4696,1,0,0,0,18,4,1,10.97,1,1,1,9,1,0,1,0,0,0,0,1,0,1,1,60.6,1156.35,0.0,0,197.46,1353.81
4470,2,3347,1,0,0,0,2,5,1,43.56,0,1,2,52,0,1,0,0,0,0,0,1,0,1,0,74.75,144.8,0.0,0,87.12,231.92000000000002
4471,0,703,1,0,1,6,19,4,1,4.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.6,414.95,0.0,0,89.3,504.25
4472,0,3189,1,0,0,0,9,5,1,13.72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.4,181.8,0.0,0,123.48,305.28000000000003
4473,1,6699,1,0,0,0,27,0,1,49.25,0,1,1,4,1,0,1,1,1,1,1,1,1,0,0,81.7,2212.55,0.0,0,1329.75,3542.3
4474,0,5746,1,0,0,0,11,4,1,46.49,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.0,211.95,0.0,0,511.39000000000004,723.34
4475,0,6286,1,0,0,0,1,5,1,3.39,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,25.0,25.0,0.0,0,3.39,28.39
4476,0,2344,1,0,1,6,9,5,1,16.13,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.75,210.65,0.0,0,145.17,355.82
4477,1,1463,1,0,1,1,54,2,1,24.59,1,1,1,52,1,1,0,1,0,0,0,1,2,1,1,65.65,3566.7,0.0,0,1327.86,4894.5599999999995
4478,1,1395,1,0,0,0,29,0,1,41.38,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,71.0,2080.1,0.0,0,1200.02,3280.12
4479,1,1037,1,0,1,4,59,2,1,42.37,0,1,0,73,1,1,1,1,1,1,1,0,2,1,0,86.75,5186.0,0.0,150,2499.83,7835.83
4480,2,970,1,0,1,7,18,4,1,40.36,0,1,1,51,1,1,0,1,0,0,0,1,1,1,1,61.5,1087.45,0.0,0,726.48,1813.93
4481,2,3691,1,0,0,0,33,0,0,0.0,0,1,0,12,1,0,0,1,0,0,0,1,1,0,1,34.05,1113.95,0.0,0,0.0,1113.95
4482,0,4527,1,0,0,0,5,0,1,24.16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.95,107.05,0.0,0,120.8,227.85
4483,0,1218,1,0,0,0,2,5,1,34.57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.95,38.15,0.0,0,69.14,107.28999999999999
4484,1,145,1,0,1,10,72,1,1,33.75,1,1,0,30,1,1,1,1,1,1,1,1,2,0,1,89.7,6339.3,0.0,0,2430.0,8769.3
4485,0,6168,1,0,0,0,9,5,1,45.83,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.4,184.1,0.0,0,412.46999999999997,596.5699999999999
4486,0,4723,1,0,1,2,67,1,1,14.54,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,26.3,1688.9,0.0,0,974.18,2663.08
4487,0,1105,1,0,0,0,8,5,1,26.47,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.7,137.6,0.0,0,211.76,349.36
4488,0,4039,1,0,0,0,17,4,1,39.34,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.45,369.05,0.0,0,668.7800000000001,1037.8300000000002
4489,1,4100,1,0,1,2,68,1,1,46.7,1,1,2,14,1,1,1,0,1,1,1,1,2,1,0,110.8,7553.6,0.0,0,3175.6000000000004,10729.2
4490,2,3295,1,0,0,0,67,1,0,0.0,0,1,0,85,1,0,1,1,1,0,0,1,1,1,0,49.35,3321.35,0.0,0,0.0,3321.35
4491,0,6021,1,0,0,0,32,0,1,36.78,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.35,707.5,0.0,0,1176.96,1884.46
4492,2,973,1,0,0,0,1,5,1,6.35,0,1,1,76,0,1,0,0,0,0,0,1,0,1,0,49.9,49.9,0.0,0,6.35,56.25
4493,1,6437,1,0,1,6,48,2,1,49.88,0,1,1,42,0,1,1,0,0,1,1,1,1,1,0,65.65,3094.65,0.0,0,2394.2400000000002,5488.89
4494,1,6153,1,0,1,6,61,2,1,18.03,1,1,2,22,0,0,1,1,1,1,1,1,1,1,0,103.3,6518.35,0.0,0,1099.8300000000002,7618.18
4495,2,1173,1,0,0,0,2,5,1,18.7,0,1,1,59,0,0,0,0,0,0,0,1,0,0,0,44.45,82.7,0.0,0,37.4,120.1
4496,1,3604,1,0,1,9,71,1,1,37.57,1,1,1,85,1,1,1,1,1,1,1,0,2,0,0,89.9,6342.7,0.0,150,2667.47,9160.17
4497,2,3643,1,0,1,6,37,0,1,27.41,1,1,1,10,1,0,0,0,0,0,0,1,0,1,2,55.05,2030.75,0.0,0,1014.17,3044.92
4498,1,656,1,0,0,0,65,2,1,39.52,1,1,2,57,0,0,1,1,1,1,1,1,2,1,0,104.1,6700.05,0.0,0,2568.8,9268.85
4499,1,4583,1,0,0,0,67,1,1,18.74,1,1,2,59,0,1,0,1,1,1,1,1,1,1,0,106.6,7244.7,0.0,0,1255.58,8500.279999999999
4500,1,161,1,0,1,10,50,2,1,44.49,1,1,0,28,1,0,0,1,1,0,0,1,2,1,1,70.5,3486.65,0.0,0,2224.5,5711.15
4501,0,5202,1,0,1,1,25,0,1,15.76,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.6,411.15,0.0,0,394.0,805.15
4502,0,5309,1,0,1,5,64,2,1,17.93,1,0,3,0,0,0,0,0,0,0,0,0,2,1,2,24.05,1559.15,0.0,0,1147.52,2706.67
4503,2,5043,1,0,1,10,25,0,0,0.0,0,1,0,24,0,0,1,0,1,0,0,0,1,1,1,38.1,970.4,0.0,100,0.0,1070.4
4504,1,1135,1,0,0,0,37,3,1,17.46,1,1,2,22,0,0,1,0,1,1,1,1,0,1,0,100.05,3810.55,0.0,0,646.02,4456.57
4505,2,5580,1,0,0,0,21,4,1,30.59,0,1,2,11,0,0,0,0,0,0,0,1,0,1,0,68.65,1493.2,0.0,0,642.39,2135.59
4506,2,3619,1,0,0,0,1,0,1,13.62,0,1,0,21,0,0,0,0,0,0,0,1,0,1,1,45.8,45.8,0.0,0,13.62,59.419999999999995
4507,2,4013,1,0,0,0,10,0,1,39.85,1,1,2,21,0,0,0,0,0,0,0,1,0,1,2,75.75,777.3,0.0,0,398.5,1175.8
4508,1,1221,1,0,1,7,51,2,1,35.0,1,1,2,8,1,1,0,0,0,1,1,1,1,1,1,96.4,4911.05,0.0,0,1785.0,6696.05
4509,0,1210,1,0,0,0,10,0,1,4.76,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.55,187.35,0.0,0,47.599999999999994,234.95
4510,2,5223,1,0,0,0,6,5,0,0.0,0,1,0,23,1,1,0,1,0,1,1,1,0,0,1,50.95,307.6,0.0,0,0.0,307.6
4511,1,6502,1,0,1,10,47,2,1,11.74,1,1,1,48,1,1,1,1,1,1,1,1,2,1,2,90.5,4318.35,0.0,0,551.78,4870.13
4512,1,6684,1,0,1,3,61,2,1,40.48,1,1,1,20,1,1,1,1,0,1,1,1,1,1,0,79.4,4820.55,0.0,0,2469.2799999999997,7289.83
4513,1,4081,1,0,0,0,52,2,0,0.0,0,1,1,19,1,1,1,0,1,1,1,1,2,1,0,58.75,3038.55,0.0,0,0.0,3038.55
4514,2,3139,1,0,0,0,35,3,1,39.11,1,1,1,23,1,1,0,0,0,0,0,1,0,1,1,59.45,2136.9,0.0,0,1368.85,3505.75
4515,1,3956,1,0,1,8,71,1,1,29.11,1,1,2,28,0,1,1,0,1,1,1,1,1,1,0,105.7,7472.15,0.0,0,2066.81,9538.96
4516,0,5180,1,0,1,10,45,0,1,43.27,0,1,1,4,1,0,1,0,0,0,0,0,2,0,1,53.3,2296.25,0.0,90,1947.15,4333.4
4517,2,1208,1,0,0,0,2,5,0,0.0,0,1,1,59,0,0,0,0,0,0,0,1,0,0,2,24.3,38.45,0.0,0,0.0,38.45
4518,2,2376,1,0,0,0,51,0,1,9.85,1,1,0,3,1,0,0,1,0,0,0,1,1,0,1,59.9,3043.6,0.0,0,502.34999999999997,3545.95
4519,0,1099,1,0,1,1,60,0,1,28.45,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,23.95,1506.4,0.0,0,1707.0,3213.4
4520,0,6096,1,0,0,0,9,5,1,48.61,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,20.15,163.7,0.0,0,437.49,601.19
4521,1,2707,1,0,0,0,17,0,1,21.14,1,1,2,5,0,0,1,1,0,1,1,1,0,1,0,95.65,1640.0,0.0,0,359.38,1999.38
4522,1,4073,1,0,1,1,46,0,1,45.95,0,1,0,10,1,0,1,1,1,1,1,1,2,0,2,81.0,3846.35,0.0,0,2113.7000000000003,5960.05
4523,1,4028,1,0,0,0,68,1,1,14.86,0,1,0,59,1,1,1,1,1,1,1,0,2,1,1,82.45,5646.6,0.0,90,1010.48,6747.08
4524,0,5816,1,0,1,8,4,0,1,44.73,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.5,79.05,0.0,0,178.92,257.96999999999997
4525,2,6998,1,0,0,0,28,3,1,34.43,0,1,1,22,0,1,0,1,0,0,0,1,1,1,1,54.4,1516.6,0.0,0,964.04,2480.64
4526,2,1278,1,0,0,0,39,3,1,48.17,0,1,1,58,0,1,0,0,1,0,0,1,1,1,1,58.6,2224.5,0.0,0,1878.63,4103.13
4527,2,200,1,0,0,0,11,0,1,30.57,0,1,2,15,0,0,1,0,0,1,1,1,0,0,0,84.8,888.75,0.0,0,336.27,1225.02
4528,1,2749,1,0,1,2,71,1,0,0.0,0,1,1,27,0,1,1,1,1,1,1,1,2,1,1,61.4,4310.35,0.0,0,0.0,4310.35
4529,0,1660,1,0,0,0,2,0,1,49.53,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.4,42.9,0.0,0,99.06,141.96
4530,0,3913,1,0,0,0,17,0,1,4.38,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,20.15,353.65,0.0,0,74.46,428.10999999999996
4531,1,5169,1,0,1,1,55,0,1,34.61,1,1,2,16,0,1,1,0,1,0,0,1,0,1,1,94.45,5073.1,0.0,0,1903.55,6976.650000000001
4532,2,1266,1,0,0,0,58,0,1,22.71,1,1,2,14,1,0,0,0,0,0,0,1,0,1,0,79.8,4526.85,0.0,0,1317.18,5844.030000000001
4533,2,3089,1,0,0,0,26,3,1,44.11,0,1,1,8,0,0,0,1,0,0,0,1,0,0,0,49.15,1237.3,0.0,0,1146.86,2384.16
4534,0,1941,1,0,0,0,50,0,1,12.62,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.4,1023.95,0.0,0,631.0,1654.95
4535,1,3555,1,0,1,10,72,1,1,29.0,1,1,2,22,1,1,1,1,1,1,1,1,2,1,0,113.65,8182.75,0.0,0,2088.0,10270.75
4536,1,3568,1,0,0,0,43,0,1,10.19,0,1,2,10,1,1,0,1,1,1,1,0,1,1,1,106.0,4532.3,0.0,130,438.16999999999996,5100.47
4537,0,3148,1,0,0,0,56,0,1,47.82,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,25.95,1444.05,0.0,0,2677.92,4121.97
4538,0,4655,1,0,0,0,1,0,1,5.02,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.1,19.1,0.0,0,5.02,24.12
4539,1,6231,1,0,1,5,72,1,1,43.84,1,1,2,15,1,1,0,1,0,1,1,1,2,1,0,100.55,7325.1,0.0,0,3156.4800000000005,10481.580000000002
4540,1,267,1,0,1,4,36,3,1,40.58,1,1,2,12,0,0,0,0,1,1,1,1,0,1,0,95.4,3474.2,0.0,0,1460.8799999999999,4935.08
4541,1,588,1,0,0,0,5,0,1,45.69,0,1,0,4,0,0,1,1,1,1,1,1,0,0,0,75.15,392.65,0.0,0,228.45,621.0999999999999
4542,0,1438,1,0,0,0,44,0,1,18.14,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.5,835.5,0.0,0,798.1600000000001,1633.66
4543,0,2198,1,0,1,10,69,0,1,45.12,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,24.95,1718.35,0.0,0,3113.2799999999997,4831.629999999999
4544,2,4753,1,0,0,0,16,0,1,27.43,0,1,2,27,0,0,0,0,0,0,0,1,0,1,1,69.95,1205.5,0.0,0,438.88,1644.38
4545,1,2732,1,0,1,1,68,0,1,27.59,0,1,1,27,1,1,0,1,1,1,1,1,2,0,0,82.85,5776.45,0.0,0,1876.12,7652.57
4546,0,3712,1,0,0,0,4,0,1,20.16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.0,78.9,0.0,0,80.64,159.54000000000002
4547,2,6866,1,0,1,4,26,3,0,0.0,0,1,0,23,1,1,0,1,0,0,0,0,0,0,1,38.85,1025.15,0.0,30,0.0,1055.15
4548,0,1888,1,0,0,0,5,0,1,8.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.35,122.0,0.0,0,40.05,162.05
4549,1,5037,1,0,1,5,70,0,1,31.13,1,1,2,16,0,1,1,0,1,0,0,1,1,1,0,95.0,6602.9,0.0,0,2179.1,8782.0
4550,1,337,1,0,1,10,24,3,1,32.86,0,1,0,30,1,0,0,1,1,1,1,1,1,0,0,74.4,1712.9,0.0,0,788.64,2501.54
4551,2,1693,1,0,0,0,1,0,1,39.55,0,1,2,21,0,0,0,1,0,0,0,1,0,1,2,74.3,74.3,0.0,0,39.55,113.85
4552,1,2225,1,0,1,10,70,0,0,0.0,0,1,1,41,0,1,1,1,0,1,1,0,1,1,0,51.05,3635.15,0.0,120,0.0,3755.15
4553,0,5102,1,0,1,3,36,3,1,20.57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.2,702.9,0.0,0,740.52,1443.42
4554,1,3187,1,0,1,3,41,0,1,20.41,1,1,2,59,0,1,1,1,1,1,1,1,1,1,0,109.1,4454.25,0.0,0,836.8100000000001,5291.06
4555,2,5609,1,0,0,0,14,0,1,18.46,0,1,2,26,0,0,1,0,0,0,0,1,0,0,0,76.45,1117.55,0.0,0,258.44,1375.99
4556,1,4196,1,0,1,4,13,0,1,13.77,1,1,1,23,0,1,1,1,1,0,0,1,0,1,0,72.8,930.05,0.0,0,179.01,1109.06
4557,0,5652,1,0,0,0,6,0,1,27.54,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,18.95,110.15,0.0,0,165.24,275.39
4558,1,6292,1,0,1,8,15,0,1,24.12,0,1,2,13,1,0,1,0,1,1,1,1,0,0,0,101.75,1669.4,0.0,0,361.8,2031.2
4559,2,1682,1,0,0,0,47,0,1,48.03,0,1,2,69,1,0,0,0,0,0,0,1,0,0,1,75.45,3545.1,0.0,0,2257.41,5802.51
4560,2,2534,1,0,0,0,8,0,1,45.04,0,1,1,73,0,0,1,1,0,1,1,0,0,0,2,64.1,504.05,0.0,10,360.32,874.3699999999999
4561,2,4279,1,0,0,0,17,0,0,0.0,0,1,0,11,0,0,0,0,0,0,0,1,0,1,2,25.65,440.2,0.0,0,0.0,440.2
4562,2,5668,1,0,1,7,15,0,1,32.73,0,1,2,17,1,0,0,0,0,0,0,1,0,0,2,75.1,1151.55,0.0,0,490.94999999999993,1642.5
4563,1,6981,1,0,0,0,26,3,1,40.14,0,1,2,4,1,0,1,1,0,1,1,1,1,1,0,95.85,2475.35,0.0,0,1043.64,3518.99
4564,2,6425,1,0,0,0,23,0,1,48.63,1,1,0,11,1,0,0,0,0,0,0,1,0,0,0,54.4,1249.25,0.0,0,1118.49,2367.74
4565,0,3505,1,0,0,0,29,3,1,2.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,19.85,535.05,0.0,0,58.0,593.05
4566,0,6653,1,0,0,0,25,3,1,30.28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.05,461.3,0.0,0,757.0,1218.3
4567,1,1544,1,0,1,10,69,0,0,0.0,0,1,1,69,1,1,1,1,0,0,0,1,2,0,0,46.25,3121.4,0.0,0,0.0,3121.4
4568,0,926,1,0,0,0,14,4,1,26.02,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,19.35,324.8,0.0,0,364.28,689.0799999999999
4569,2,4561,1,0,0,0,19,4,1,13.76,1,1,1,4,0,0,0,0,1,1,1,1,0,0,2,69.6,1394.55,0.0,0,261.44,1655.99
4570,1,1779,1,0,0,0,31,3,1,19.38,0,1,2,76,0,1,1,0,1,1,1,1,0,1,0,101.4,3143.65,0.0,0,600.78,3744.4300000000003
4571,0,1238,1,0,1,5,24,3,1,40.81,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,20.25,439.75,0.0,0,979.44,1419.19
4572,2,6424,1,0,1,4,14,4,1,21.34,0,1,1,24,0,0,0,1,0,0,0,1,0,0,0,48.8,664.4,0.0,0,298.76,963.16
4573,1,3637,1,0,1,2,64,0,1,18.03,0,1,0,42,1,1,1,1,0,1,1,1,2,1,2,74.35,4759.55,0.0,0,1153.92,5913.47
4574,0,3452,1,0,0,0,50,0,1,17.88,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,19.35,1033.0,29.5,0,894.0,1897.5
4575,1,3194,1,0,1,9,52,0,1,5.51,0,1,0,19,0,1,1,1,1,0,0,1,1,1,0,68.75,3482.85,16.86,0,286.52,3752.5099999999998
4576,1,5170,1,0,0,0,28,3,1,12.36,1,1,2,13,0,1,0,0,1,1,1,1,1,0,0,100.2,2688.45,42.64,0,346.08,2991.89
4577,0,6297,1,0,0,0,21,4,1,22.29,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.85,435.25,1.31,0,468.09,902.03
4578,0,6874,1,0,1,3,17,4,1,1.64,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,19.35,307.0,10.57,0,27.88,324.31
4579,2,4949,1,0,0,0,58,0,0,0.0,0,1,0,23,0,0,0,0,1,1,1,1,1,1,1,45.0,2689.35,0.0,0,0.0,2689.35
4580,0,3559,1,0,1,7,51,0,1,20.47,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,25.5,1281.25,0.0,0,1043.97,2325.2200000000003
4581,1,1226,1,0,1,3,72,0,0,0.0,0,1,1,53,1,0,1,1,1,0,0,1,2,0,2,48.9,3527.0,34.44,0,0.0,3492.56
4582,0,2612,1,0,0,0,27,0,1,15.41,0,0,3,0,0,0,0,0,0,0,0,0,2,1,2,19.6,561.15,13.07,0,416.07,964.1499999999999
4583,0,4790,1,0,0,0,3,0,1,40.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.0,63.6,0.0,0,120.60000000000001,184.20000000000002
4584,1,874,1,0,1,6,64,0,1,16.61,1,1,0,4,1,1,1,1,0,1,1,1,2,1,2,81.3,5129.3,22.34,0,1063.04,6170.0
4585,1,4654,1,0,1,3,45,0,1,48.02,0,1,2,18,0,0,0,1,1,1,1,0,2,1,1,95.2,4285.8,43.95,50,2160.9,6452.75
4586,1,3686,1,0,1,9,71,0,1,13.41,1,1,1,18,0,1,1,1,1,1,1,1,2,1,1,83.3,5894.5,37.44,0,952.11,6809.17
4587,0,2416,1,0,1,6,58,0,1,17.21,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.3,1160.75,25.57,0,998.1800000000001,2133.36
4588,2,5459,1,0,1,5,34,0,1,18.36,0,1,2,85,0,1,1,0,1,0,0,1,0,1,0,89.85,3091.75,14.93,0,624.24,3701.0600000000004
4589,0,3833,1,0,1,4,15,4,1,17.43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.8,272.95,18.55,0,261.45,515.8499999999999
4590,1,2633,1,0,0,0,66,0,0,0.0,0,1,1,28,0,0,1,1,1,1,1,1,2,0,0,54.65,3632.0,46.75,0,0.0,3585.25
4591,0,851,1,0,0,0,58,0,1,29.31,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.15,1035.5,28.7,0,1699.98,2706.7799999999997
4592,0,974,1,0,1,9,3,0,1,45.33,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,19.1,52.0,0.0,0,135.99,187.99
4593,2,386,1,0,0,0,9,0,1,32.57,0,1,2,13,0,1,1,0,0,0,0,1,0,0,0,80.55,653.9,2.28,0,293.13,944.75
4594,0,3070,1,0,0,0,3,0,1,1.47,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,20.25,71.2,0.0,0,4.41,75.61
4595,1,6044,1,0,1,1,40,2,1,29.46,1,1,2,28,0,1,1,0,1,1,1,1,1,1,0,106.0,4178.65,47.02,0,1178.4,5310.029999999999
4596,0,2585,1,0,0,0,68,0,1,9.82,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,25.5,1821.8,16.85,0,667.76,2472.71
4597,1,3312,1,0,0,0,50,2,1,48.45,1,1,1,14,0,1,0,1,1,1,1,1,2,1,2,79.6,4024.2,0.0,0,2422.5,6446.7
4598,2,3910,1,0,0,0,1,0,1,39.19,0,1,1,69,0,0,0,0,0,1,1,0,0,1,0,55.25,55.25,0.0,60,39.19,154.44
4599,1,4157,1,0,1,1,72,0,1,38.28,1,1,1,24,1,1,1,1,1,1,1,1,2,0,0,88.05,6520.8,29.11,0,2756.16,9247.85
4600,0,4816,1,0,0,0,40,2,1,26.41,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,20.4,854.9,32.55,0,1056.4,1878.75
4601,1,2686,1,0,1,10,72,0,1,47.02,1,1,2,48,1,1,1,1,1,1,1,1,2,1,0,117.6,8308.9,5.44,0,3385.44,11688.9
4602,0,4952,1,0,0,0,6,0,1,47.46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.0,109.2,0.0,0,284.76,393.96
4603,0,2584,1,0,0,0,5,0,1,41.93,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.65,92.05,0.0,0,209.65,301.7
4604,1,6036,1,0,1,7,48,2,1,38.82,1,1,0,8,0,1,1,0,0,1,1,1,1,1,1,70.55,3420.5,0.0,0,1863.3600000000001,5283.860000000001
4605,1,6391,1,0,1,5,64,2,1,26.7,0,1,0,17,1,0,0,1,1,0,0,0,1,0,2,65.8,4068.0,27.79,20,1708.8,5769.01
4606,0,3043,1,0,0,0,17,4,1,3.84,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.05,337.9,43.68,0,65.28,359.5
4607,2,397,1,0,1,8,40,2,1,39.22,0,1,2,27,0,1,1,0,0,0,0,1,0,1,0,80.0,3168.75,41.74,0,1568.8,4695.81
4608,2,2836,1,0,1,1,41,2,0,0.0,0,1,0,16,1,0,1,0,0,0,0,1,1,0,1,35.4,1412.4,0.0,0,0.0,1412.4
4609,2,2430,1,0,1,10,41,2,1,39.39,1,1,2,3,0,1,0,0,0,0,0,1,0,1,0,80.25,3439.0,2.18,0,1614.99,5051.81
4610,0,2515,1,0,0,0,2,0,1,47.19,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,20.45,42.45,0.0,0,94.38,136.82999999999998
4611,2,4875,1,0,0,0,68,0,1,18.53,0,1,2,21,0,1,1,0,0,0,0,0,1,0,1,79.6,5461.45,3.26,10,1260.04,6728.23
4612,0,2739,1,0,1,7,24,0,1,20.74,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,24.7,571.75,0.0,0,497.76,1069.51
4613,1,5833,1,0,1,2,70,0,1,4.8,1,1,0,41,1,0,1,1,0,1,1,1,2,0,1,77.3,5498.2,26.87,0,336.0,5807.33
4614,2,4224,1,0,0,0,3,5,0,0.0,0,1,1,18,0,0,0,1,0,0,0,1,0,1,0,29.75,96.85,0.0,0,0.0,96.85
4615,2,4837,1,0,0,0,2,0,1,5.08,0,1,1,17,0,0,0,0,0,0,0,1,0,0,0,44.9,111.05,0.0,0,10.16,121.21
4616,2,2147,1,0,1,1,3,5,0,0.0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,1,29.8,94.4,0.0,0,0.0,94.4
4617,2,3482,1,0,0,0,13,4,1,10.66,0,1,1,5,1,0,0,0,1,1,1,1,0,1,0,71.95,923.85,10.47,0,138.58,1051.96
4618,0,517,1,0,0,0,7,5,1,47.19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.75,141.1,0.0,0,330.33,471.42999999999995
4619,2,5451,1,0,1,5,12,4,1,17.27,0,1,0,29,0,0,0,0,1,0,0,1,0,1,2,56.3,628.65,0.0,0,207.24,835.89
