,clust,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
4387,2,4005,4,12282.84085,0,2,0,7,1,0,36328,0,1,155,6,21,0,4,0,1,0,0,388.148089,3,1
4388,2,8429,4,44468.02303,0,1,3,18,1,0,32948,1,2,127,20,46,1,2,1,4,0,2,1428.972913,3,1
4389,1,6461,1,8184.585992,0,0,0,50,1,1,69114,0,0,103,9,68,0,4,1,5,1,0,162.199584,3,1
4390,2,8186,3,16007.94954,0,1,3,21,1,0,45302,1,0,133,4,34,0,2,1,3,2,1,638.4,3,2
4391,0,1244,0,6361.845408,0,1,3,36,4,1,0,0,1,88,28,23,0,4,1,5,3,1,110.527627,0,1
4392,2,8364,1,8736.501241,0,0,1,22,1,0,53173,1,2,112,30,57,0,4,1,3,0,2,1169.409787,3,1
4393,0,6431,0,4334.064096,1,1,0,43,3,0,23904,1,2,123,1,67,3,1,0,2,0,0,590.4,3,1
4394,2,5394,0,4376.363592,1,2,0,44,1,0,63774,0,0,111,18,63,0,1,1,4,1,0,60.036683,0,1
4395,1,8236,1,9294.088719,0,0,1,0,1,1,67544,1,1,116,2,15,0,3,0,2,0,1,556.8,3,2
4396,1,6302,1,2543.003943,0,0,1,37,1,1,26691,1,1,65,7,51,0,1,1,5,2,0,312.0,0,0
4397,0,7018,4,6582.450781,0,0,3,30,4,0,0,1,2,62,3,44,0,2,2,8,0,0,297.6,0,1
4398,1,3759,1,4686.469674,1,0,1,26,1,1,58089,1,1,118,31,83,0,1,0,0,0,0,566.4,3,1
4399,0,8073,2,14325.15261,0,1,0,24,4,1,0,1,1,136,30,75,0,2,1,4,0,0,652.8,3,1
4400,1,3158,1,12743.35175,0,0,0,37,1,1,99583,0,0,64,35,85,0,2,1,4,2,1,99.674341,0,0
4401,0,6801,1,2434.08581,0,0,0,33,4,1,0,2,1,68,28,65,0,1,1,4,2,1,271.489602,0,1
4402,2,5847,3,25107.09812,0,0,0,42,2,0,24410,1,1,73,5,51,0,2,0,2,2,3,350.4,0,2
4403,2,1969,1,13432.00289,0,0,0,3,1,0,68956,0,2,118,12,8,2,2,1,5,2,2,118.538444,3,1
4404,0,6115,1,2753.780996,0,0,3,39,4,0,0,2,1,73,29,82,0,1,1,5,0,2,298.671049,0,1
4405,2,7840,2,8653.302322,0,0,1,18,2,0,20588,1,1,113,6,86,0,7,1,5,0,1,586.390393,3,1
4406,1,3952,3,7057.888812,0,1,0,5,1,1,37840,1,1,90,31,9,0,4,0,1,1,0,432.0,0,0
4407,2,7642,3,5906.940238,0,0,0,30,1,0,43440,0,1,74,13,52,0,7,1,5,0,1,128.21198,0,1
4408,2,8173,2,2937.424534,0,0,4,21,1,0,83195,2,2,73,18,36,1,1,1,3,0,2,332.693627,5,1
4409,0,2432,1,4974.235309,0,0,3,46,4,0,0,1,2,70,18,74,0,3,1,3,0,2,336.0,0,1
4410,1,7670,3,4268.618821,0,0,3,41,1,1,43209,1,2,110,12,16,0,1,1,5,0,3,528.0,4,1
4411,2,6719,1,4601.913754,0,0,3,53,1,0,37308,1,1,115,2,51,0,1,1,4,0,3,552.0,3,1
4412,1,1546,0,2404.633766,0,0,4,42,0,1,22239,1,1,62,34,85,0,1,1,5,1,1,297.6,0,2
4413,2,3859,1,7638.442811,0,1,2,6,1,0,66106,2,1,95,10,25,1,4,1,5,2,0,250.323257,5,2
4414,1,2027,2,4623.624811,0,0,3,7,1,1,97065,1,2,117,10,0,0,1,1,4,3,1,561.6,3,1
4415,1,8827,3,5470.181751,0,0,1,51,1,1,24910,1,1,69,12,79,0,3,1,3,2,0,746.107437,5,1
4416,1,3415,3,4999.34581,0,0,4,53,1,1,49414,0,2,68,8,82,5,6,1,5,0,0,159.631303,0,0
4417,2,6895,0,15956.51879,0,1,3,56,1,0,61148,0,1,132,28,25,0,2,1,5,1,1,98.206649,4,2
4418,2,1245,0,9275.681452,0,2,0,50,1,0,52494,1,2,119,5,69,0,7,0,2,1,0,571.2,5,2
4419,1,4911,0,7595.335237,0,0,3,55,3,1,20538,1,0,104,25,64,0,7,1,3,0,0,499.2,3,2
4420,0,8289,0,24258.71383,0,1,3,14,4,1,0,1,2,89,35,22,0,2,1,5,0,0,538.689882,5,1
4421,1,2673,4,24636.96719,0,0,3,20,1,1,73716,0,1,103,2,91,0,2,2,7,0,2,162.662641,4,1
4422,1,5765,4,2810.464447,1,0,0,43,1,1,26790,1,1,71,4,41,0,1,1,5,1,0,340.8,5,1
4423,0,2235,3,2337.356699,0,0,0,28,4,1,0,1,2,65,31,52,0,1,0,2,1,0,468.0,0,2
4424,1,4746,3,4668.043154,0,0,3,4,1,1,53252,1,1,117,1,76,0,1,1,5,1,3,561.6,3,1
4425,1,8932,1,10972.06778,1,1,2,6,1,1,24164,1,0,137,2,40,0,5,1,5,1,0,657.6,4,1
4426,2,791,1,34611.37896,1,0,3,2,1,0,20090,1,1,109,10,59,0,2,2,8,1,0,523.2,4,1
4427,1,3111,0,2478.833596,0,0,1,19,1,1,81721,0,2,63,11,5,0,1,1,4,1,3,133.90029,0,0
4428,2,8970,4,26197.41498,1,0,3,3,0,0,18495,1,1,113,10,15,0,2,1,4,0,1,542.4,3,0
4429,1,4661,1,6282.079645,0,1,0,23,1,1,42314,0,1,80,23,78,0,3,1,5,2,3,56.39419,0,2
4430,2,1423,1,10954.38352,0,1,0,58,1,0,89892,2,2,135,9,6,0,9,1,5,0,2,526.248798,3,1
4431,0,4022,1,3164.378577,0,1,0,18,4,1,0,1,2,92,33,41,1,1,1,3,0,0,662.4,5,1
4432,0,6140,3,7804.597655,0,2,0,9,4,0,0,0,1,117,18,84,4,8,1,5,0,1,91.055318,0,1
4433,2,5024,1,5207.197499,0,0,2,51,1,0,21576,1,1,65,27,16,0,3,1,5,3,3,312.0,0,1
4434,2,5546,3,2886.451602,1,1,3,9,3,0,10312,1,1,78,10,63,0,1,1,3,1,0,486.278557,0,0
4435,2,4010,0,2483.642397,0,0,1,44,1,0,50632,0,1,62,26,42,0,1,0,1,2,0,54.961039,5,1
4436,0,3196,1,4896.261605,0,1,3,48,4,0,0,1,2,139,5,29,0,1,1,4,1,1,1000.8,3,1
4437,1,3502,3,4928.001408,0,0,3,15,1,1,97917,2,2,67,14,32,5,3,1,4,3,0,279.184512,5,1
4438,1,7455,0,8759.592518,0,0,1,49,2,1,28280,1,1,116,7,55,0,9,1,5,1,3,556.8,4,1
4439,2,2372,1,11281.52451,0,1,3,30,1,0,86195,2,1,139,12,10,0,3,2,7,0,0,601.667902,3,1
4440,2,7476,2,4315.6705,0,0,4,14,1,0,89797,0,1,106,19,8,0,1,1,5,1,3,70.958361,3,2
4441,0,3924,0,4491.909095,0,0,1,12,4,1,0,1,1,63,16,5,0,5,1,5,1,0,302.4,0,1
4442,0,6546,2,6745.248379,0,0,3,48,4,1,0,1,2,192,1,27,0,1,1,5,1,2,1921.248929,2,0
4443,1,4,1,28799.95415,0,1,1,24,1,1,33635,1,1,240,1,23,0,2,1,5,0,3,1152.0,2,1
4444,1,2338,3,14503.02129,0,0,0,20,2,1,29790,1,1,194,25,49,0,3,1,4,0,0,931.2,2,1
4445,1,3385,0,8270.625331,0,0,3,57,1,1,44656,1,1,70,2,80,0,2,1,4,1,1,336.0,5,1
4446,1,156,0,12731.95161,1,0,2,2,1,1,40870,1,1,105,3,56,0,2,1,4,0,0,504.0,3,0
4447,0,1273,1,4167.094538,0,0,1,28,4,1,0,0,1,117,8,64,0,1,0,2,2,0,94.94292,4,1
4448,2,5728,1,10455.48983,0,1,3,46,1,0,28363,1,0,133,0,35,0,3,1,5,0,0,638.4,4,1
4449,2,5159,1,7074.398104,0,1,0,44,1,0,94508,1,1,88,27,54,0,3,1,5,3,0,491.384479,0,1
4450,0,3754,3,7046.478698,0,0,3,45,4,1,0,1,1,64,24,73,0,2,1,4,0,1,324.695555,0,0
4451,0,759,3,13357.44544,0,1,2,35,4,1,0,1,0,124,13,1,0,2,1,5,2,0,696.034509,3,1
4452,0,3076,0,18708.75831,0,1,1,48,4,1,0,1,2,77,10,36,1,2,1,5,0,1,554.4,0,2
4453,0,2762,1,8169.334846,0,0,0,11,4,0,0,1,2,116,10,99,0,3,0,2,0,1,835.2,4,1
4454,2,5088,3,8583.272854,0,2,3,10,0,0,18017,1,0,114,23,54,0,9,1,5,1,2,547.2,0,1
4455,0,2719,4,12234.36232,0,0,3,44,4,0,0,1,2,117,15,68,0,2,1,4,1,1,930.594707,3,1
4456,1,8142,2,7185.673718,0,1,3,5,1,1,63741,0,2,91,25,15,0,6,0,0,2,2,36.980596,0,1
4457,2,7684,3,9060.204521,0,0,3,6,1,0,57078,1,1,113,26,13,1,8,1,5,0,2,542.4,4,0
4458,0,6462,3,2336.177331,0,0,3,44,4,0,0,1,2,67,21,28,0,1,2,8,1,0,458.661381,0,1
4459,2,8626,3,7995.41091,0,0,0,20,1,0,25239,0,0,100,30,59,0,7,1,5,2,1,150.96491,3,1
4460,2,6837,3,5897.555427,0,0,3,5,1,0,29227,1,1,74,0,83,0,7,2,8,0,1,421.19002,5,1
4461,2,5444,1,3939.00637,1,1,0,17,1,0,60021,1,1,99,12,28,0,1,2,7,1,0,882.871945,0,2
4462,0,4247,3,2695.352444,0,0,0,41,4,0,0,1,2,73,23,59,0,1,1,5,0,1,780.57363,0,2
4463,1,3374,2,5459.216794,0,0,3,38,1,1,83208,2,1,68,10,93,0,4,2,7,1,2,325.866271,0,2
4464,2,4028,3,10721.61076,0,1,0,22,1,0,25983,1,1,90,32,43,0,2,0,1,1,3,432.0,0,2
4465,2,8816,3,2491.257604,1,0,3,26,2,0,25965,1,0,65,23,27,0,1,0,2,0,0,329.206567,0,1
4466,2,416,0,5570.17755,0,0,1,23,0,0,22679,1,1,72,25,32,0,4,1,5,0,1,345.6,5,2
4467,1,7563,0,5100.737803,0,0,3,26,1,1,41186,2,2,70,15,29,4,3,1,5,0,0,242.320409,0,1
4468,0,554,1,7633.821822,0,0,3,11,4,0,0,1,0,67,7,4,0,2,1,5,1,0,445.702958,0,1
4469,1,8811,1,4656.665064,0,0,1,20,1,1,29070,1,1,61,8,99,2,3,1,4,2,2,292.8,5,2
4470,0,5835,2,4363.1982,0,0,0,20,4,0,0,1,2,63,13,49,0,7,1,5,0,0,302.4,0,2
4471,2,7898,1,2526.729022,0,0,1,48,1,0,33485,1,1,63,6,41,0,1,1,5,3,2,343.705799,0,1
4472,2,4219,4,5122.718927,0,0,3,5,1,0,58206,1,1,64,2,56,0,3,1,4,2,1,454.188803,0,2
4473,1,2309,3,2483.544888,0,0,3,42,1,1,87492,2,1,62,15,69,0,1,1,4,2,0,264.461805,5,1
4474,0,6544,3,3489.276369,0,1,0,36,4,1,0,1,1,98,29,37,0,1,1,5,1,2,705.6,0,2
4475,1,1412,2,7325.917302,0,2,0,6,1,1,20757,0,2,102,6,74,3,9,0,2,0,0,216.4268,0,1
4476,2,6554,3,4841.057535,0,0,1,50,1,0,23449,1,1,61,33,2,0,8,0,2,1,3,292.8,0,1
4477,0,7429,0,19964.39708,0,0,1,50,4,1,0,1,2,192,35,34,0,2,1,4,0,3,921.6,2,2
4478,2,8025,2,32450.39142,0,0,1,22,1,0,60455,1,2,104,20,25,0,2,1,3,3,0,499.2,3,1
4479,0,1973,4,2628.171324,0,1,3,58,4,1,0,1,2,89,12,73,4,1,1,5,0,1,640.8,0,2
4480,1,5664,1,3095.627124,0,1,3,3,1,1,53588,1,1,77,10,71,0,1,1,5,1,1,369.6,0,1
4481,1,5145,1,12731.95161,1,0,2,2,1,1,40870,1,1,105,3,56,0,2,0,2,0,0,504.0,3,0
4482,0,4655,0,2631.564135,0,0,0,55,4,1,0,1,1,71,11,68,0,1,1,5,1,2,340.8,5,0
4483,0,2173,2,35984.10457,0,1,3,8,4,0,0,1,2,129,2,69,0,2,0,1,0,0,1267.549091,4,1
4484,2,5252,4,2906.893312,0,0,3,5,1,0,45128,0,1,72,13,34,0,1,2,7,3,1,66.667784,0,1
4485,1,6291,1,10628.06415,0,1,0,33,1,1,90874,2,1,137,18,28,4,3,1,5,0,2,459.785009,3,1
4486,2,3023,0,7590.961288,0,1,3,57,1,0,52823,0,1,95,7,15,0,5,1,5,1,1,125.768818,5,1
4487,1,6864,1,5108.038755,0,0,1,57,0,1,26784,1,1,67,14,82,0,8,0,2,2,1,482.4,0,2
4488,1,6789,3,13989.84697,0,0,1,28,1,1,22354,1,1,118,27,9,0,2,1,3,0,2,775.526054,3,2
4489,1,3311,3,3115.704933,0,1,1,49,1,1,54420,1,2,80,27,0,0,1,1,3,1,2,576.0,0,1
4490,2,4026,3,13369.44267,0,0,1,58,1,0,50800,1,1,112,1,45,0,2,0,1,0,2,621.218119,4,1
4491,0,8046,3,8621.185568,0,1,1,40,4,0,0,1,2,87,12,12,1,2,1,5,0,2,417.6,0,1
4492,1,8331,0,10359.01985,0,0,1,26,1,1,84583,2,1,65,6,50,0,2,0,0,1,1,238.868659,0,2
4493,1,7035,2,3241.838403,0,1,0,0,1,1,33701,1,2,88,14,22,3,1,1,5,0,0,460.815578,0,1
4494,0,2500,1,4344.99018,0,0,0,11,4,0,0,1,2,63,21,27,0,4,0,0,2,1,462.63613,0,2
4495,2,7790,0,5332.462694,1,0,2,38,1,0,68931,2,1,66,32,30,0,7,0,2,1,1,309.577946,0,1
4496,0,548,3,7692.456014,0,2,1,34,4,1,0,1,1,105,1,37,0,4,1,3,3,3,504.0,0,1
4497,0,3126,0,26223.81193,0,0,3,53,4,1,0,1,2,115,22,15,1,2,0,2,0,2,828.0,3,1
4498,1,1591,0,6930.625422,0,2,1,24,1,1,29318,1,2,198,29,96,5,1,1,5,1,0,1386.824722,3,1
4499,2,6383,3,11610.25439,0,0,1,0,1,0,41503,0,1,73,28,69,0,2,1,5,0,0,15.001594,5,2
4500,0,5127,3,8937.118615,0,1,3,47,4,1,0,1,1,126,16,69,0,8,1,4,0,1,604.8,3,2
4501,0,5085,1,2462.859762,0,0,0,41,4,0,0,1,0,69,9,68,0,1,1,3,0,2,427.25055,5,2
4502,1,6000,3,2300.691547,1,0,0,3,3,1,25905,1,0,63,21,12,0,1,1,5,0,0,302.4,0,0
4503,0,6927,3,4078.023331,0,0,1,53,4,0,0,1,2,116,18,86,0,1,1,3,0,0,835.2,4,1
4504,2,906,2,2868.598866,0,0,1,19,1,0,40046,0,0,73,10,51,0,1,1,4,0,0,118.509791,0,2
4505,2,267,1,4428.031583,1,0,3,18,1,0,58577,2,1,110,6,62,0,1,1,5,0,0,303.872752,3,1
4506,1,7036,1,4061.590219,0,2,0,1,1,1,70129,0,1,103,24,57,1,1,1,4,0,1,130.495798,0,1
4507,1,5745,2,18504.2801,0,1,4,35,1,1,91268,2,1,229,32,62,0,5,0,1,1,0,737.737825,1,2
4508,2,1141,1,4904.894731,1,1,1,29,3,0,12902,1,0,139,3,51,0,1,1,5,0,0,667.2,4,1
4509,2,4122,3,10827.87278,0,1,3,44,1,0,62053,2,1,134,3,89,0,5,1,5,0,3,614.03209,3,1
4510,2,3236,2,5745.121547,0,0,0,8,1,0,30389,2,1,73,34,66,0,4,1,3,1,3,278.932051,0,1
4511,1,5311,2,2423.259778,0,0,0,18,2,1,15585,0,1,65,22,24,0,1,1,5,0,0,67.618365,5,1
4512,1,4710,0,5926.729379,1,1,1,14,3,1,23091,1,1,96,28,90,5,5,1,5,0,0,460.8,0,1
4513,2,5393,1,4605.036646,1,0,1,17,2,0,22571,1,2,63,29,51,0,9,1,5,1,3,302.4,0,0
4514,0,1343,3,2132.771675,0,0,3,5,4,1,0,1,2,61,0,62,0,1,1,5,0,0,691.677138,0,2
4515,0,4183,3,2643.71574,0,1,1,48,4,0,0,1,2,82,14,56,3,1,1,5,0,1,393.6,5,1
4516,1,4578,1,5824.224192,0,0,1,36,1,1,73976,2,0,73,27,84,0,3,1,4,1,3,338.529369,0,1
4517,2,6412,3,6889.6161,0,1,0,32,1,0,30814,1,1,87,8,96,0,3,1,3,1,1,417.6,0,1
4518,2,3190,0,3008.099115,0,0,0,5,1,0,80681,1,1,74,31,12,0,1,0,2,1,0,355.2,0,1
4519,2,1740,3,3286.171949,0,1,3,54,1,0,60934,1,1,82,15,64,0,1,1,5,1,2,393.6,5,0
4520,0,4786,3,13552.77776,0,0,3,50,4,1,0,1,2,62,19,3,2,2,0,0,3,0,446.4,5,1
4521,2,1364,1,5166.190278,0,0,1,8,1,0,80797,2,1,64,21,47,0,9,1,3,1,3,300.940297,0,2
4522,1,6168,3,2945.998877,0,0,1,44,1,1,89410,0,0,74,11,50,0,1,1,4,1,0,95.997363,0,1
4523,1,8824,2,4863.470811,0,1,0,48,1,1,52728,1,0,127,34,34,1,1,0,2,0,1,609.6,3,1
4524,2,4217,2,4892.617128,0,0,0,3,1,0,43199,1,1,61,23,31,0,3,1,5,3,2,334.007478,0,1
4525,2,868,0,3337.59441,0,1,0,1,1,0,43510,2,1,83,8,75,0,1,1,5,2,0,238.088581,0,1
4526,2,8660,4,5246.278375,1,0,0,10,1,0,28909,1,1,66,15,66,0,8,1,5,0,0,456.702735,5,1
4527,0,4189,3,9031.214859,1,1,4,39,4,0,0,1,2,122,15,47,0,9,1,4,0,1,650.52179,4,1
4528,2,2230,3,3580.076125,0,1,0,18,1,0,71176,2,1,91,3,62,2,1,1,4,1,3,278.072755,5,1
4529,1,1879,1,9802.548509,0,1,0,53,1,1,84429,0,1,123,11,2,0,6,1,4,1,2,115.07234,3,1
4530,1,2255,1,4825.651946,0,0,0,39,1,1,61613,0,1,61,6,20,1,9,2,8,0,2,40.562432,0,1
4531,1,7832,1,3203.303695,0,1,4,39,1,1,68370,2,1,80,0,45,0,1,1,4,2,0,244.158446,0,1
4532,2,2993,1,5659.139938,0,0,1,58,1,0,52389,1,1,72,29,8,1,9,1,5,0,0,345.6,0,1
4533,2,3853,3,4144.868939,0,0,3,6,1,0,64478,0,1,103,30,92,0,1,1,5,1,1,8.281829,3,1
4534,2,8882,4,13770.97618,1,2,3,8,1,0,59207,1,2,116,23,21,0,2,1,4,0,0,556.8,0,1
4535,2,8440,2,3716.479655,0,1,3,56,2,0,17162,1,1,96,15,29,0,1,0,1,1,3,460.8,0,2
4536,0,4821,2,3123.080994,1,0,0,34,4,1,0,1,1,101,1,83,4,1,1,5,0,0,960.115399,3,0
4537,1,8233,1,12168.74492,1,0,0,50,3,1,14973,1,0,115,2,75,0,2,1,4,0,1,828.0,3,1
4538,1,7838,1,2674.730716,1,0,1,30,1,1,56342,1,2,69,12,89,0,1,2,8,1,2,331.2,0,2
4539,2,1828,3,12741.84754,1,0,0,53,1,0,73054,2,1,106,34,36,1,2,1,5,0,1,419.365958,3,1
4540,1,7095,2,4037.547258,0,2,0,27,2,1,21586,1,1,106,6,5,0,1,1,5,0,1,1056.291709,5,2
4541,0,5960,3,8628.303301,0,0,3,1,4,0,0,1,2,117,11,63,0,5,2,7,1,1,842.4,3,1
4542,2,7705,3,22093.61618,0,2,3,25,1,0,24193,2,1,185,26,79,0,2,1,5,0,1,785.367947,4,1
4543,2,2382,3,8217.427595,0,0,1,7,1,0,84815,2,1,68,9,37,0,2,1,3,0,0,279.996658,0,1
4544,2,6639,3,26197.41498,1,0,3,3,0,0,18495,1,1,113,10,15,0,2,0,2,0,1,542.4,3,0
4545,1,231,1,8110.536059,0,0,0,24,1,1,36554,1,1,70,6,62,1,2,1,4,3,2,433.38842,5,2
4546,0,3198,3,4766.367352,0,0,0,37,4,0,0,1,2,68,3,36,0,9,1,4,0,0,656.959783,0,1
4547,1,5520,3,8819.018934,1,0,3,21,1,1,99845,1,1,110,23,25,1,8,0,1,1,1,528.0,3,1
4548,0,5143,1,5171.272924,0,0,1,4,4,0,0,1,1,69,13,90,0,3,0,1,0,0,344.469652,5,1
4549,1,3719,1,3896.572719,0,0,0,10,2,1,10853,2,1,104,11,18,0,1,0,2,1,3,350.306385,3,2
4550,2,4041,1,6005.027312,0,1,4,56,2,0,23749,0,1,77,20,6,0,4,1,4,0,0,151.550875,0,1
4551,0,2458,3,6869.185344,0,0,1,34,4,0,0,1,2,69,18,71,2,2,0,1,1,1,331.2,0,1
4552,0,3429,1,3054.541283,0,1,0,41,4,1,0,1,2,88,29,19,0,1,1,3,1,0,422.4,0,2
4553,1,7740,3,4874.216555,0,0,1,58,1,1,92783,0,1,61,1,47,0,6,1,3,1,0,6.671268,5,1
4554,2,692,0,2747.429661,0,0,2,25,1,0,83502,1,1,68,25,36,0,1,1,5,1,1,368.963633,0,1
4555,1,8764,3,8717.049833,1,0,1,29,1,1,83846,1,1,74,22,94,3,2,1,3,1,0,355.2,0,0
4556,2,6872,3,4099.659085,0,0,3,58,2,0,18606,1,1,110,12,45,1,1,1,5,2,0,568.844905,3,1
4557,1,2494,0,8189.967712,0,0,2,41,1,1,72191,2,1,68,19,48,0,2,1,5,2,2,209.387509,0,1
4558,1,133,3,5225.03143,0,0,1,58,1,1,57733,1,1,66,24,66,0,5,1,4,3,2,393.528054,5,1
4559,1,8940,0,7949.28426,0,1,2,51,1,1,63688,1,1,99,28,93,0,6,1,4,1,1,475.2,0,1
4560,2,7446,1,3135.405606,0,1,1,45,1,0,55855,2,1,79,10,71,0,1,1,4,3,1,272.9955,0,1
4561,2,5371,3,3939.00637,1,1,0,17,1,0,60021,1,1,99,12,28,0,1,2,6,1,0,882.871945,0,2
4562,0,3560,0,5325.724541,1,0,3,37,4,1,0,1,1,73,17,44,0,7,0,0,1,2,496.474767,5,1
4563,1,2764,1,19483.24011,0,1,3,35,1,1,74300,2,1,122,23,38,0,2,1,5,1,3,354.55391,3,1
4564,0,8024,4,3459.230941,0,1,0,53,4,1,0,1,1,96,6,8,0,1,0,2,2,3,460.8,0,1
4565,2,695,3,17103.79173,0,0,3,17,1,0,51747,1,1,71,8,71,0,2,1,5,1,3,340.8,0,1
4566,2,8447,0,2753.312714,0,0,3,53,1,0,28887,1,2,73,16,15,2,1,1,4,0,1,425.81795,0,1
4567,0,7043,0,12866.89474,0,0,3,56,4,1,0,1,2,189,24,93,0,6,1,5,0,0,1415.579302,1,2
4568,0,4838,2,4420.248983,0,0,0,17,4,0,0,1,2,68,0,93,3,5,1,5,1,0,546.420009,0,0
4569,1,8203,2,2756.472584,0,0,3,16,1,1,43540,0,1,70,29,60,0,1,0,2,1,2,117.585017,5,1
4570,2,1474,2,7743.918426,0,0,0,14,1,0,96961,0,1,64,24,99,0,2,0,2,3,2,81.377259,5,1
4571,2,9107,0,8169.746083,0,0,1,15,1,0,32799,1,0,104,7,27,0,3,1,4,0,0,499.2,3,1
4572,0,3627,2,3569.864625,0,0,0,43,4,0,0,1,2,101,12,38,0,1,1,5,0,2,1201.085226,3,2
4573,2,7743,1,10656.88195,1,1,0,43,1,0,72540,1,1,88,7,3,0,2,1,4,1,2,631.743039,5,1
4574,1,4785,1,7092.635635,0,2,4,2,1,1,35173,0,1,180,24,9,2,1,1,4,0,0,415.331869,4,1
4575,2,6217,4,2777.341885,0,0,3,8,1,0,65431,1,1,69,7,90,0,1,1,4,3,2,331.2,0,1
4576,0,3529,0,7550.41865,0,0,3,3,4,0,0,1,1,100,20,48,0,6,0,2,0,0,480.0,3,2
4577,0,7501,4,4727.354548,0,0,0,45,4,1,0,1,2,72,23,7,0,3,1,4,1,2,345.6,0,1
4578,0,182,0,14274.55485,0,1,3,35,4,1,0,1,2,84,35,42,0,2,1,3,3,2,604.8,0,1
4579,2,2195,1,9559.340024,0,1,3,13,1,0,40672,1,0,121,28,99,0,3,0,2,0,2,580.8,3,1
4580,2,5811,1,8879.790017,1,0,3,46,1,0,52583,2,2,113,12,59,0,7,1,5,0,0,528.20086,3,2
4581,2,8911,0,5525.470004,0,0,1,8,1,0,64816,1,1,69,30,33,0,7,0,1,2,0,331.2,0,2
4582,2,736,1,5923.208,0,0,0,36,1,0,36685,1,1,74,15,25,0,5,0,0,0,1,355.2,0,1
4583,0,882,3,8501.652884,0,1,3,20,4,1,0,1,2,136,20,98,3,6,1,4,0,3,979.2,4,1
4584,2,9121,1,40235.9731,0,1,4,1,1,0,77143,0,1,125,5,49,3,2,1,5,0,0,176.006384,3,2
4585,1,1468,0,2584.824329,0,0,4,39,1,1,60942,2,1,64,11,56,0,1,2,6,1,2,288.205261,5,0
4586,0,3659,0,19278.81715,0,0,3,49,4,0,0,1,2,61,12,77,0,2,1,5,2,1,366.604732,5,1
4587,2,5392,3,11981.98481,1,0,4,9,3,0,21514,2,1,62,0,59,0,2,1,4,0,0,257.248789,5,1
4588,1,6541,4,3933.813993,1,0,3,12,1,1,25927,1,2,103,6,20,0,1,1,5,1,3,674.973614,3,1
4589,2,3303,3,2491.257604,1,0,3,26,2,0,25965,1,0,65,23,27,0,1,1,5,0,0,329.206567,0,1
4590,2,3485,0,7431.664369,0,1,0,3,1,0,27688,1,1,92,8,86,0,9,1,5,0,0,572.352362,0,2
4591,2,4057,3,7865.182898,0,1,3,12,1,0,75490,0,1,97,33,20,0,7,0,2,1,0,43.084332,0,1
4592,2,1044,3,15978.91049,0,1,0,3,1,0,33871,1,2,136,2,23,0,2,1,5,0,2,933.624655,3,1
4593,0,7704,2,2113.85703,0,0,1,41,4,0,0,1,2,65,27,37,2,1,1,3,2,2,468.0,0,2
4594,1,8731,1,8661.735884,0,0,1,7,1,1,85470,1,2,109,23,31,0,6,1,4,0,0,523.2,3,1
4595,1,7241,4,5625.307768,0,0,1,44,1,1,97095,2,1,70,4,8,0,5,1,3,3,1,208.035411,0,0
4596,2,4199,4,4592.150374,0,0,1,28,1,0,73604,0,1,114,15,89,0,1,1,4,0,0,184.222768,3,1
4597,0,135,1,3709.919724,0,0,0,18,4,1,0,1,2,112,13,33,0,1,1,4,1,0,1082.898726,3,1
4598,2,8981,1,8208.929715,0,2,0,23,1,0,40646,1,1,103,22,6,0,8,1,5,1,3,494.4,0,1
4599,2,7889,0,5595.389905,1,0,3,50,1,0,74454,1,2,71,25,29,0,3,1,5,1,2,340.8,0,1
4600,2,4364,0,3413.62256,0,1,3,26,2,0,18168,1,1,87,25,50,0,1,1,4,1,0,417.6,5,1
4601,0,362,2,6325.030596,0,1,3,44,4,1,0,1,1,89,4,86,0,7,1,4,2,0,614.572672,5,1
4602,0,8583,3,6393.874612,0,0,4,16,4,1,0,1,2,66,4,6,2,2,1,5,0,0,316.8,0,0
4603,1,5843,0,8738.401013,0,2,0,15,1,1,43597,1,1,110,20,24,0,6,1,5,0,0,528.0,5,1
4604,0,5586,3,4836.394361,0,2,3,41,4,1,0,1,0,140,15,87,0,1,1,4,2,1,672.0,3,2
4605,1,2049,3,24967.75842,0,0,3,30,1,1,66825,0,1,69,11,47,0,2,1,5,3,0,70.031111,0,1
4606,0,2989,1,5409.955926,0,0,3,42,4,0,0,1,2,62,1,9,5,2,1,5,1,0,297.6,0,1
4607,0,3117,1,2344.233188,0,0,0,31,4,1,0,1,2,74,13,42,1,1,1,4,3,1,532.8,0,1
4608,2,3051,3,15173.96841,0,1,3,42,1,0,22448,1,1,126,20,32,0,2,1,5,0,1,604.8,3,1
4609,1,21,3,11124.20636,0,1,1,5,1,1,42596,0,2,96,8,82,0,2,1,3,0,3,42.293622,0,1
4610,0,7890,3,4863.266809,0,0,0,9,4,1,0,1,2,70,3,35,0,5,0,2,1,0,646.785442,0,2
4611,1,7369,0,5577.54128,0,0,1,57,1,1,97868,2,1,70,5,22,1,3,2,7,2,1,267.786573,5,0
