,clust,Award?,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2411,1,1,2430,201259,0,4,1,1,40755,34,0,0,3398
2412,1,1,2431,101772,0,3,1,1,26480,17,1000,2,3396
2413,1,1,2432,190674,4704,5,1,1,104159,33,4754,15,3396
2414,3,1,2433,1452,0,1,1,1,2375,5,0,0,3396
2415,0,0,2434,30902,0,1,1,1,4175,12,50,1,3384
2416,1,1,2435,65458,1000,3,1,1,28356,24,1100,3,3382
2417,2,0,2436,114067,0,4,1,1,42569,23,0,0,3336
2418,2,0,2437,93371,0,4,1,1,55338,20,0,0,3382
2419,0,0,2438,20207,0,1,1,1,3033,12,0,0,3370
2420,1,1,2439,41040,0,5,1,1,66292,14,200,2,3372
2421,0,0,2440,41062,0,1,2,1,8275,11,0,0,3356
2422,2,0,2441,208825,0,4,1,1,42007,23,0,0,3369
2423,2,0,2442,81087,0,3,1,1,18971,12,0,0,3362
2424,0,0,2443,14336,0,1,1,1,0,0,0,0,3349
2425,1,1,2444,29929,0,3,1,1,18032,17,150,1,3344
2426,0,0,2445,121390,0,1,1,1,8500,4,0,0,3342
2427,3,1,2446,23226,0,1,1,1,2236,2,0,0,3343
2428,1,1,2447,451294,0,3,1,1,45907,22,500,1,3347
2429,0,0,2448,68012,0,1,1,1,247,3,0,0,3342
2430,0,0,2449,23589,0,1,1,1,0,0,0,0,3336
2431,0,0,2450,35033,0,1,1,1,1000,1,0,0,2913
2432,0,0,2451,19860,0,1,1,1,1500,5,0,0,3281
2433,0,0,2452,49588,0,1,1,1,4960,14,100,1,3299
2434,1,1,2453,111442,0,4,1,1,30368,19,0,0,3392
2435,2,0,2454,87402,0,4,1,1,41685,21,0,0,3306
2436,1,1,2455,21875,7558,3,1,1,12398,15,0,0,3299
2437,2,0,2456,71459,0,4,1,1,36608,28,1020,3,3312
2438,3,1,2457,34049,0,1,1,1,2030,8,0,0,3306
2439,3,1,2458,39759,0,1,1,1,100,1,100,1,3278
2440,2,0,2459,64138,0,3,1,1,22089,19,0,0,3257
2441,1,1,2460,83811,0,4,1,1,25936,15,500,1,3281
2442,0,0,2461,51864,0,2,1,1,6795,13,0,0,3279
2443,1,1,2462,168886,0,5,1,1,66859,21,200,1,3285
2444,0,0,2463,51730,0,1,1,1,2875,16,0,0,3264
2445,1,1,2464,118141,0,4,1,1,46521,11,0,0,3259
2446,1,1,2465,76060,0,4,1,1,33424,30,0,0,3263
2447,0,0,2466,25316,0,1,1,1,0,0,0,0,3258
2448,1,1,2467,16859,0,4,1,1,64109,45,4822,9,3266
2449,0,0,2468,42236,0,1,1,1,8639,10,8389,9,3259
2450,0,0,2469,3446,0,1,1,1,0,0,0,0,3245
2451,0,0,2470,26119,0,1,1,1,3189,6,0,0,3257
2452,1,1,2471,136732,0,5,1,1,87549,20,0,0,3252
2453,0,0,2472,14554,0,1,1,1,0,0,0,0,3237
2454,1,1,2473,165203,0,4,1,1,36666,20,0,0,3239
2455,1,1,2474,76513,0,4,1,1,45265,16,0,0,3235
2456,1,1,2475,137076,0,5,1,1,61276,24,1600,4,3225
2457,0,0,2476,11952,0,1,1,1,0,0,0,0,3244
2458,3,1,2477,44742,0,1,1,1,2500,1,0,0,3217
2459,0,0,2478,94022,0,1,1,1,2585,14,0,0,3222
2460,0,0,2479,29287,0,1,1,1,0,0,0,0,3216
2461,2,0,2480,199273,0,5,1,1,58457,14,0,0,3217
2462,2,0,2481,114868,0,4,1,1,45996,22,0,0,3204
2463,1,1,2482,37335,0,3,1,1,19507,17,0,0,3202
2464,2,0,2483,45522,0,3,1,1,10728,13,0,0,3197
2465,2,0,2484,66524,0,4,1,1,34682,23,0,0,3188
2466,0,0,2485,38411,0,1,1,1,500,1,500,1,3190
2467,3,1,2486,38137,0,1,1,1,11050,3,50,1,3182
2468,0,0,2487,22077,0,1,1,1,1385,4,0,0,3187
2469,3,1,2488,65784,0,1,1,1,10953,50,0,0,3169
2470,2,0,2489,95916,0,3,1,1,11845,11,0,0,3182
2471,0,0,2490,122164,0,2,1,1,9944,16,0,0,3182
2472,1,1,2491,307149,2562,4,1,1,58008,19,650,2,3173
2473,2,0,2492,200089,4727,5,1,1,75019,21,300,2,3166
2474,2,0,2493,161453,0,3,1,1,38956,44,0,0,3158
2475,2,0,2494,135568,0,4,1,1,40051,21,0,0,3166
2476,2,0,2495,98339,0,3,1,1,16336,13,0,0,3145
2477,1,1,2496,26103,0,3,1,1,13692,18,0,0,3151
2478,0,0,2497,11133,0,1,1,1,0,0,0,0,3147
2479,1,1,2498,7011,0,3,1,1,19791,16,0,0,3152
2480,2,0,2499,177232,0,3,1,1,14787,13,0,0,3137
2481,1,1,2500,29298,0,3,1,1,24656,13,0,0,3141
2482,1,1,2501,35304,0,4,1,1,30532,13,0,0,3131
2483,0,0,2502,14952,0,1,1,1,250,1,250,1,3099
2484,0,0,2503,163315,0,1,1,1,8035,29,0,0,3120
2485,0,0,2504,23649,0,1,1,1,3250,16,0,0,3176
2486,3,1,2505,4460,0,1,1,1,4741,14,1816,1,3113
2487,2,0,2506,169794,0,3,1,1,22824,19,767,2,3119
2488,0,0,2507,23781,0,1,1,1,50,1,50,1,3085
2489,1,1,2508,704113,0,5,1,1,98119,23,0,0,3082
2490,1,1,2509,34942,0,3,1,1,19016,13,0,0,3089
2491,0,0,2510,5970,0,1,1,1,1000,1,0,0,3091
2492,3,1,2511,192246,0,1,1,1,3170,5,500,1,3083
2493,1,1,2512,34103,0,3,1,1,34630,16,0,0,3115
2494,2,0,2513,142152,0,3,1,1,19464,13,0,0,3088
2495,0,0,2514,12713,0,1,1,1,0,0,0,0,3077
2496,0,0,2515,28848,0,1,1,1,0,0,0,0,3069
2497,0,0,2516,10940,0,1,1,1,0,0,0,0,3062
2498,0,0,2517,24372,0,1,1,1,255,1,255,1,3064
2499,3,1,2518,29005,0,1,1,1,90,3,0,0,3060
2500,2,0,2519,215155,0,5,1,1,57130,15,0,0,3069
2501,3,1,2520,30062,5368,1,1,1,7373,10,4373,8,3057
2502,0,0,2521,13117,0,1,1,1,1972,3,0,0,3027
2503,1,1,2522,86341,0,3,1,1,20991,16,0,0,3053
2504,3,1,2523,142810,0,1,1,1,8000,4,0,0,3049
2505,1,1,2524,8399,0,3,1,1,21136,13,0,0,3052
2506,2,0,2525,120622,0,4,1,1,25675,14,500,1,3040
2507,0,0,2526,86150,0,1,1,1,7600,34,100,1,3011
2508,3,1,2527,14079,0,2,1,1,6503,16,0,0,2999
2509,1,1,2528,10036,0,3,1,1,13959,16,0,0,3030
2510,3,1,2529,80737,0,1,1,1,2845,5,150,1,3028
2511,0,0,2530,25435,0,1,1,1,7147,32,0,0,3027
2512,3,1,2531,241165,0,1,1,1,1700,3,200,2,3000
2513,2,0,2532,85826,0,4,1,1,33678,29,0,0,3026
2514,1,1,2533,654,0,3,1,1,14967,10,0,0,3022
2515,0,0,2534,11525,0,1,1,1,0,0,0,0,3008
2516,0,0,2535,40204,0,1,1,1,850,3,350,2,3006
2517,0,0,2536,22963,0,1,1,1,0,0,0,0,2998
2518,3,1,2537,47165,0,1,1,1,4545,4,0,0,2992
2519,1,1,2538,103240,0,4,1,1,44627,29,50,1,2993
2520,0,0,2539,61737,0,2,1,1,6789,12,0,0,2921
2521,0,0,2540,25766,0,1,1,1,2548,16,100,2,2973
2522,1,1,2541,147090,0,4,1,1,35511,31,1800,16,2927
2523,0,0,2542,79333,0,1,1,1,1500,3,1500,3,2977
2524,0,0,2543,4923,0,1,1,1,305,2,0,0,2985
2525,1,1,2544,56687,0,4,1,1,48989,28,0,0,2973
2526,2,0,2545,326704,0,4,1,1,37408,19,0,0,2962
2527,0,0,2546,45149,0,1,1,1,21292,10,0,0,2949
2528,3,1,2547,57477,0,1,1,1,2607,4,0,0,3038
2529,0,0,2548,48265,0,1,1,1,1000,1,0,0,2951
2530,0,0,2549,34249,0,1,1,1,4100,12,0,0,2951
2531,2,0,2550,210491,0,4,1,1,48287,18,0,0,2958
2532,3,1,2551,25671,0,2,1,1,10513,12,0,0,2945
2533,1,1,2552,191583,0,3,1,1,25675,18,0,0,2950
2534,3,1,2553,90332,0,2,1,1,12845,25,0,0,2927
2535,1,1,2554,53532,0,4,1,1,30808,18,0,0,2927
2536,0,0,2555,71507,0,1,1,1,3750,6,0,0,2934
2537,0,0,2556,35196,0,1,1,1,0,0,0,0,2922
2538,0,0,2557,30034,0,1,1,1,15816,6,0,0,2908
2539,1,1,2558,47787,0,4,1,1,47223,21,450,1,2921
2540,0,0,2559,46967,0,1,1,1,2000,9,0,0,2888
2541,3,1,2560,103615,0,1,1,1,13668,15,1300,11,2896
2542,0,0,2561,5110,0,1,1,1,0,0,0,0,2901
2543,2,0,2562,128927,0,5,1,1,61165,14,0,0,2882
2544,0,0,2563,5000,0,1,1,1,5000,1,0,0,2893
2545,2,0,2564,126701,0,3,1,1,20636,15,0,0,2878
2546,0,0,2565,34855,0,1,1,1,230,3,0,0,2882
2547,0,0,2566,34464,0,2,1,1,5312,5,0,0,2886
2548,1,1,2567,86638,0,4,1,1,45861,13,0,0,2867
2549,1,1,2568,140398,0,5,1,1,118013,26,1100,4,2972
2550,0,0,2569,65812,0,1,1,1,185,2,0,0,2854
2551,0,0,2570,34177,1754,2,1,1,7072,16,350,1,2867
2552,2,0,2571,58195,0,3,1,1,24808,13,0,0,2838
2553,1,1,2572,34781,0,3,1,1,11270,12,0,0,2859
2554,1,1,2573,22457,0,3,1,1,17579,15,0,0,2858
2555,0,0,2574,19996,0,1,1,1,500,1,0,0,3217
2556,0,0,2575,26256,0,1,1,1,2000,9,0,0,2847
2557,3,1,2576,42966,0,1,2,1,7734,6,0,0,2840
2558,0,0,2577,3129,0,1,1,1,0,0,0,0,2840
2559,2,0,2578,138008,5368,4,1,1,34178,14,200,1,2962
2560,3,1,2579,9611,0,1,1,1,2250,3,0,0,2845
2561,1,1,2580,40702,0,4,1,1,39897,14,0,0,2826
2562,2,0,2581,105579,0,3,1,1,16332,12,0,0,2830
2563,0,0,2582,46654,0,1,1,1,3215,6,0,0,2830
2564,3,1,2583,518960,0,1,1,1,15700,8,200,1,2819
2565,2,0,2584,39715,0,3,1,1,17388,12,0,0,2826
2566,0,0,2585,199,0,1,1,1,0,0,0,0,2822
2567,3,1,2586,6345,0,2,1,1,7719,18,0,0,2805
2568,0,0,2587,72598,0,1,1,1,6090,8,1100,1,2804
2569,0,0,2588,59805,0,1,1,1,2900,7,1700,5,2802
2570,3,1,2589,10307,0,1,1,1,0,0,0,0,2808
2571,0,0,2590,37997,0,2,1,1,11073,5,0,0,2805
2572,2,0,2591,102083,0,3,1,1,12978,14,150,2,2780
2573,3,1,2592,104632,0,1,1,1,26700,10,1200,7,2791
2574,0,0,2593,18260,0,1,1,1,500,1,0,0,2780
2575,0,0,2594,28484,0,1,1,1,350,3,0,0,2782
2576,0,0,2595,29105,0,1,1,1,5000,1,0,0,2774
2577,0,0,2596,49560,0,1,1,1,0,0,0,0,2770
2578,0,0,2597,29346,0,1,1,1,150,1,150,1,2773
2579,2,0,2598,75288,0,4,1,1,36866,20,0,0,2774
2580,0,0,2599,42366,0,2,1,1,6293,9,0,0,2770
2581,0,0,2600,151336,651,1,1,1,11400,6,1000,4,2742
2582,0,0,2601,48363,0,1,1,1,790,3,0,0,2766
2583,1,1,2602,11529,0,3,1,1,15738,15,0,0,2768
2584,0,0,2603,61956,0,1,1,1,17500,2,0,0,2755
2585,3,1,2604,15378,0,1,1,1,25236,9,736,3,2741
2586,3,1,2605,85346,0,1,1,1,2835,3,0,0,2748
2587,0,0,2606,215946,0,1,1,1,2125,10,0,0,2740
2588,2,0,2607,66539,0,3,1,1,27894,17,0,0,2741
2589,1,1,2608,97131,0,4,1,1,33324,19,1500,3,2727
2590,0,0,2609,14513,0,1,1,1,0,0,0,0,2731
2591,2,0,2610,211773,0,3,1,1,23256,30,0,0,2675
2592,0,0,2611,45742,0,1,1,1,7625,23,250,1,2712
2593,1,1,2612,39862,0,3,1,1,14152,18,350,2,2727
2594,1,1,2613,75132,0,4,1,1,53001,23,400,3,2720
2595,2,0,2614,91296,0,3,1,1,19057,16,0,0,2712
2596,0,0,2615,117290,0,1,1,1,1754,8,0,0,2717
2597,0,0,2616,75556,0,1,1,1,2790,6,0,0,2712
2598,0,0,2617,5103,0,1,1,1,5103,2,0,0,2697
2599,3,1,2618,10747,0,1,1,1,990,4,500,1,2697
2600,3,1,2619,31789,0,1,1,1,10220,17,0,0,2699
2601,0,0,2620,59515,0,1,1,1,3170,5,0,0,2705
2602,0,0,2621,86913,0,2,1,1,23705,6,0,0,2691
2603,3,1,2622,49129,0,2,1,1,16921,18,500,1,2692
2604,1,1,2623,135408,0,5,1,1,62224,15,607,1,2697
2605,0,0,2624,41152,10074,1,1,1,3250,19,0,0,2669
2606,0,0,2625,145750,0,2,1,1,10986,12,0,0,2531
2607,3,1,2626,7041,0,1,1,1,1747,12,0,0,2718
2608,2,0,2627,273442,0,4,1,1,54625,35,2850,7,2676
2609,0,0,2628,44514,0,1,1,1,3577,13,0,0,2657
2610,3,1,2629,96490,0,1,1,1,2000,1,0,0,2665
2611,3,1,2630,45050,2900,1,1,1,4875,10,500,1,2669
2612,1,1,2631,91048,0,4,1,1,51580,20,100,1,2669
2613,0,0,2632,20352,0,1,1,1,1900,5,500,1,2658
2614,1,1,2633,34294,0,3,1,1,17683,14,0,0,2661
2615,1,1,2634,59696,2586,5,1,1,63827,22,500,1,2654
2616,0,0,2635,106155,0,1,1,1,0,0,0,0,2657
2617,0,0,2636,29244,0,2,1,1,6252,13,0,0,2650
2618,0,0,2637,27592,0,1,1,1,335,3,0,0,2633
2619,0,0,2638,16128,0,1,1,1,475,3,0,0,2643
2620,3,1,2640,51353,0,1,1,1,8114,16,2004,10,2637
2621,3,1,2641,235422,0,2,1,1,30208,14,0,0,2629
2622,0,0,2642,7456,0,1,1,1,0,0,0,0,2635
2623,2,0,2643,33604,0,3,1,1,13619,16,0,0,2633
2624,0,0,2644,24803,0,1,1,1,0,0,0,0,2623
2625,3,1,2645,58411,0,1,1,1,2500,1,0,0,2619
2626,0,0,2646,3273,0,1,1,1,500,1,0,0,2749
2627,0,0,2647,28480,0,1,1,1,2644,6,0,0,2628
2628,0,0,2648,46706,0,1,1,1,3344,16,0,0,2609
2629,0,0,2649,102230,0,1,1,1,3406,5,500,1,2620
2630,0,0,2650,12096,0,1,1,1,50,1,50,1,2607
2631,0,0,2651,118487,0,1,1,1,3388,14,0,0,2592
2632,0,0,2652,20518,0,2,1,1,5580,10,0,0,2600
2633,3,1,2653,6280,0,1,1,1,1220,6,200,2,2578
2634,0,0,2654,11700,0,1,1,1,0,0,0,0,2585
2635,3,1,2655,391,0,1,1,1,9000,1,0,0,2581
2636,0,0,2656,78305,733,1,1,1,130,3,0,0,2580
2637,3,1,2657,145214,1692,1,1,1,3500,4,500,1,2560
2638,2,0,2658,137760,0,5,1,1,64949,13,0,0,2580
2639,2,0,2659,88563,0,4,1,1,42410,27,0,0,2567
2640,0,0,2660,25748,0,1,1,1,0,0,0,0,2566
2641,2,0,2661,27102,0,3,1,1,27102,9,0,0,2563
2642,1,1,2662,25824,0,3,1,1,17760,20,750,2,2559
2643,0,0,2663,23054,0,1,1,1,400,3,300,2,2553
2644,1,1,2664,29150,0,3,1,1,13952,14,0,0,2544
2645,1,1,2665,37529,0,4,1,1,25706,14,0,0,2558
2646,3,1,2666,7515,0,2,1,1,13681,18,0,0,2552
2647,1,1,2667,194576,0,4,1,1,41315,16,550,1,2539
2648,0,0,2668,24265,0,1,1,1,1854,12,0,0,2550
2649,0,0,2669,16773,0,1,1,1,140,2,0,0,2525
2650,3,1,2670,5432,0,1,1,1,1000,2,1000,2,2535
2651,1,1,2671,110480,0,4,1,1,44191,22,500,1,2539
2652,2,0,2672,86273,0,3,1,1,35304,15,500,1,2523
2653,1,1,2673,20674,0,3,1,1,16876,22,0,0,2528
2654,0,0,2674,8335,0,1,1,1,3750,16,0,0,2522
2655,0,0,2675,40893,0,1,1,1,1130,3,0,0,2518
2656,3,1,2676,644881,2600,1,1,1,14350,28,10850,26,2511
2657,2,0,2677,61081,0,4,1,1,37682,21,2000,4,2509
2658,0,0,2678,27438,0,1,1,1,2528,6,2528,6,2490
2659,3,1,2679,14748,0,1,1,1,2210,7,0,0,2497
2660,0,0,2680,49514,0,1,1,1,4500,22,0,0,2569
2661,3,1,2681,7457,0,1,1,1,17131,5,0,0,2496
2662,0,0,2682,97193,0,2,1,1,13338,12,0,0,2502
2663,0,0,2683,68456,0,2,1,1,6317,5,0,0,2488
2664,2,0,2684,123842,0,3,1,1,24295,14,0,0,2500
2665,1,1,2685,61285,0,5,1,1,55027,22,0,0,2412
2666,0,0,2686,20157,0,1,1,1,1450,3,150,1,2455
2667,2,0,2687,41073,0,3,1,1,13993,20,0,0,2493
2668,0,0,2688,21784,0,2,1,1,6208,14,0,0,2483
2669,0,0,2689,12868,0,1,1,1,1875,8,0,0,2483
2670,1,1,2690,147862,0,4,1,1,44783,14,0,0,2426
2671,3,1,2691,11836,0,1,1,1,5075,14,350,1,2479
2672,3,1,2692,25681,1526,1,1,1,14941,20,2963,16,2468
2673,3,1,2693,282784,3508,1,1,1,19314,17,3100,7,2460
2674,2,0,2694,59704,0,4,2,1,57404,14,0,0,2440
2675,0,0,2695,75279,0,1,1,1,5375,21,0,0,2459
2676,0,0,2696,66681,0,1,1,1,4478,16,3504,12,2465
2677,2,0,2697,72085,0,3,1,1,20310,12,150,1,2462
2678,0,0,2698,2039,0,1,1,1,0,0,0,0,2451
2679,0,0,2699,2214,0,1,1,1,0,0,0,0,2448
2680,0,0,2700,16208,0,1,1,1,0,0,0,0,2451
2681,0,0,2701,25829,0,1,1,1,1375,4,0,0,2444
2682,3,1,2702,83217,0,1,1,1,3679,4,0,0,2447
2683,1,1,2703,9520,0,3,1,1,12515,13,0,0,2438
2684,1,1,2704,103215,0,3,1,1,16726,14,0,0,2427
2685,2,0,2705,62629,0,4,1,1,36986,14,0,0,2438
2686,0,0,2706,45603,0,2,1,1,5964,13,0,0,2432
2687,0,0,2707,44792,0,2,1,1,9463,16,0,0,2430
2688,0,0,2708,97535,0,1,1,1,0,0,0,0,2418
2689,1,1,2709,60085,0,3,1,1,14714,17,0,0,2404
2690,1,1,2710,76938,0,3,1,1,23503,13,0,0,2422
2691,3,1,2711,2562,0,2,1,1,9075,11,1050,3,2412
2692,0,0,2712,7685,0,1,1,1,500,4,0,0,2406
2693,2,0,2713,102942,0,5,1,1,56780,18,0,0,2405
2694,3,1,2714,7029,0,1,1,1,495,3,0,0,2565
2695,0,0,2715,2119,0,1,1,1,0,0,0,0,2399
2696,3,1,2717,207311,0,1,1,1,31000,37,12000,24,2395
2697,2,0,2719,77753,0,3,1,1,12483,13,0,0,2377
2698,0,0,2720,171637,0,1,1,1,4300,8,2800,7,2364
2699,0,0,2721,35243,0,2,1,1,10046,15,1500,3,2356
2700,0,0,2722,46186,0,2,1,1,9744,14,0,0,2364
2701,2,0,2723,54810,0,3,1,1,19665,21,0,0,2368
2702,0,0,2724,25637,0,1,1,1,445,3,0,0,2367
2703,0,0,2725,35088,0,1,1,1,320,2,0,0,2362
2704,0,0,2726,73899,0,1,1,1,2745,14,500,1,2362
2705,0,0,2727,81171,0,1,1,1,3700,4,100,1,2348
2706,0,0,2728,39418,0,1,1,1,700,3,200,2,2343
2707,3,1,2729,62124,0,1,1,1,0,0,0,0,2355
2708,3,1,2730,14134,0,1,1,1,2125,9,0,0,2312
2709,1,1,2731,405499,1000,4,1,1,72318,46,9729,29,2329
2710,0,0,2732,20353,0,1,1,1,1729,5,0,0,2298
2711,1,1,2733,93154,0,4,1,1,30752,21,0,0,2333
2712,0,0,2734,9492,0,1,1,1,781,6,250,1,2320
2713,0,0,2735,18369,0,1,1,1,800,4,700,3,2327
2714,3,1,2736,32824,0,1,1,1,1660,5,100,1,2339
2715,1,1,2737,109416,0,5,1,1,73665,39,2200,5,2327
2716,3,1,2738,28312,0,1,1,1,1726,13,0,0,2335
2717,2,0,2739,78462,0,3,1,1,20291,14,0,0,2311
2718,3,1,2740,32740,0,1,1,1,10722,4,0,0,2315
2719,0,0,2741,57293,0,1,1,1,1000,1,0,0,2319
2720,0,0,2742,174743,0,1,1,1,27460,12,0,0,2326
2721,3,1,2743,59486,0,1,1,1,3517,4,0,0,2315
2722,3,1,2744,211355,0,2,1,1,11238,12,0,0,2294
2723,2,0,2745,56805,0,3,1,1,16617,17,0,0,2307
2724,0,0,2746,278258,0,1,1,1,1000,1,0,0,2298
2725,1,1,2747,18545,0,3,1,1,25053,22,0,0,2304
2726,3,1,2748,5570,0,1,1,1,9094,26,0,0,2287
2727,1,1,2749,44690,0,3,1,1,24779,15,1000,2,2297
2728,1,1,2750,127835,0,4,1,1,52700,21,0,0,2301
2729,1,1,2751,32540,0,4,1,1,44283,17,100,1,2297
2730,2,0,2752,54396,629,4,1,1,34007,16,0,0,2283
2731,2,0,2753,162840,0,5,1,1,57382,15,0,0,2277
2732,3,1,2754,109441,0,1,1,1,6500,10,4000,8,2237
2733,0,0,2755,7369,0,1,1,1,0,0,0,0,2277
2734,0,0,2756,16378,0,1,1,1,0,0,0,0,2272
2735,0,0,2757,39859,0,1,1,1,3675,8,0,0,2272
2736,2,0,2758,44214,0,3,1,1,24928,13,0,0,2259
2737,1,1,2759,73102,0,3,1,1,18156,20,0,0,2272
2738,3,1,2760,3552,0,1,1,1,10597,17,0,0,2264
2739,2,0,2761,71593,0,3,1,1,22666,17,0,0,2266
2740,1,1,2762,74072,0,4,1,1,50272,39,0,0,2264
2741,0,0,2763,42970,0,1,2,1,7889,14,0,0,2256
2742,1,1,2764,23385,0,3,1,1,18303,15,150,1,2248
2743,2,0,2765,51176,0,4,1,1,40397,16,0,0,2243
2744,0,0,2766,12426,0,1,1,1,0,0,0,0,2238
2745,0,0,2767,10062,0,1,1,1,2000,9,0,0,2242
2746,0,0,2768,34790,0,1,1,1,0,0,0,0,2272
2747,0,0,2769,95759,0,1,1,1,9198,12,6195,8,2231
2748,0,0,2770,51592,0,1,1,1,18678,9,0,0,2230
2749,0,0,2771,23294,0,1,1,1,420,4,0,0,2228
2750,2,0,2772,33398,0,3,1,1,14086,15,0,0,2223
2751,3,1,2773,229576,0,1,1,1,9030,19,9000,18,2217
2752,1,1,2774,60250,0,3,1,1,43071,12,0,0,2214
2753,1,1,2775,81871,0,3,1,1,23068,20,0,0,2222
2754,3,1,2776,259529,0,1,1,1,700,3,200,2,2210
2755,0,0,2777,430,0,1,1,1,220,1,0,0,2196
2756,0,0,2778,75949,0,1,1,1,952,4,0,0,2195
2757,2,0,2779,44206,0,3,1,1,22598,14,500,1,2247
2758,3,1,2780,125274,0,1,1,1,3150,4,550,2,2194
2759,0,0,2781,104670,0,1,1,1,3993,12,0,0,2202
2760,3,1,2782,282971,0,1,1,1,5780,16,300,3,2192
2761,1,1,2783,28731,0,4,1,1,29782,11,0,0,2182
2762,0,0,2784,16965,1651,1,1,1,2475,13,0,0,2182
2763,0,0,2785,50658,1674,1,1,1,1600,3,500,1,2174
2764,3,1,2786,124681,0,1,1,1,23392,39,2287,5,2173
2765,2,0,2787,74352,0,3,1,1,17868,15,0,0,2188
2766,1,1,2788,70308,0,4,1,1,41704,19,0,0,2186
2767,2,0,2789,98722,0,3,1,1,18012,19,50,1,2178
2768,0,0,2790,79020,0,1,1,1,3422,10,0,0,2179
2769,0,0,2791,28335,0,1,1,1,400,3,0,0,2161
2770,0,0,2792,22011,0,1,1,1,0,0,0,0,2167
2771,2,0,2793,49436,0,4,1,1,33836,13,0,0,2167
2772,3,1,2794,145072,0,1,1,1,15000,4,0,0,2152
2773,3,1,2795,8992,0,2,1,1,9113,11,0,0,2145
2774,2,0,2796,72497,0,3,1,1,24279,13,0,0,2161
2775,1,1,2797,187999,0,4,1,1,52429,49,4550,24,2184
2776,0,0,2798,62335,0,1,1,1,500,1,0,0,2147
2777,2,0,2799,41556,0,3,1,1,26682,4,0,0,2131
2778,0,0,2800,15436,0,1,1,1,6147,13,0,0,2138
2779,2,0,2801,109618,0,3,1,1,14159,11,0,0,2138
2780,2,0,2802,182228,0,4,1,1,41048,12,0,0,2139
2781,0,0,2803,1000,0,1,1,1,0,0,0,0,2126
2782,0,0,2804,36699,0,1,1,1,2500,13,0,0,2119
2783,1,1,2805,135828,0,3,1,1,34495,28,450,2,2142
2784,2,0,2806,39098,0,3,1,1,18992,14,0,0,2129
2785,2,0,2807,20713,0,3,1,1,13421,12,400,1,2104
2786,0,0,2808,18959,0,1,1,1,0,0,0,0,2115
2787,0,0,2809,28010,0,1,1,1,150,3,0,0,2115
2788,0,0,2810,148976,0,1,1,1,2650,3,650,2,2108
2789,3,1,2811,126680,0,1,1,1,18248,39,4723,31,2108
2790,0,0,2812,664,0,1,1,1,0,0,0,0,2108
2791,1,1,2813,18533,0,3,1,1,27904,14,0,0,2102
2792,1,1,2814,202168,0,3,1,1,12463,18,0,0,2098
2793,0,0,2815,4653,2433,1,1,1,0,0,0,0,2094
2794,1,1,2816,37839,0,3,1,1,11512,16,0,0,2084
2795,0,0,2817,29196,0,2,1,1,7011,15,0,0,2082
2796,0,0,2818,38378,0,1,1,1,1600,4,600,3,2091
2797,2,0,2819,66716,0,3,1,1,22571,16,200,1,2082
2798,0,0,2820,7500,0,1,1,1,0,0,0,0,2084
2799,0,0,2821,47992,0,1,1,1,645,4,450,1,2073
2800,0,0,2822,85823,0,1,1,1,0,0,0,0,2074
2801,3,1,2823,32323,0,1,1,1,1250,3,0,0,2074
2802,1,1,2824,87633,0,4,1,1,69237,37,4050,9,2068
2803,3,1,2825,104523,0,1,1,1,4000,2,0,0,2073
2804,0,0,2826,60856,0,2,1,1,17332,8,0,0,2076
2805,0,0,2827,15526,0,1,1,1,2750,15,0,0,2063
2806,1,1,2828,83781,0,4,1,1,35151,22,200,1,2066
2807,0,0,2829,17681,0,1,1,1,500,1,0,0,2059
2808,2,0,2830,76909,0,3,1,1,18405,12,0,0,2066
2809,0,0,2831,22084,0,1,1,1,2773,10,0,0,2054
2810,2,0,2832,50783,0,3,1,1,11595,15,0,0,2060
2811,0,0,2833,43220,0,1,1,1,4985,20,100,1,2041
2812,0,0,2834,41275,0,1,1,1,0,0,0,0,2035
2813,3,1,2835,13738,0,2,1,1,6485,18,900,5,2042
2814,0,0,2836,32270,0,1,1,1,0,0,0,0,2040
2815,1,1,2837,22053,0,4,1,1,39810,27,0,0,2042
2816,2,0,2838,32708,0,3,1,1,11556,13,0,0,2035
2817,3,1,2839,7108,0,1,1,1,5598,8,2500,5,2026
2818,0,0,2840,47056,0,1,1,1,0,0,0,0,2031
2819,1,1,2841,112197,0,4,1,1,32108,16,0,0,2013
2820,1,1,2842,106757,0,5,1,1,51234,13,0,0,2013
2821,2,0,2843,105294,0,4,1,1,56281,26,850,5,2021
2822,2,0,2844,180481,1249,3,1,1,18315,25,3100,7,2019
2823,3,1,2845,169139,0,1,1,1,9500,5,0,0,2019
2824,0,0,2846,92406,0,2,1,1,9402,26,750,2,1999
2825,0,0,2847,41150,0,1,1,1,0,0,0,0,2000
2826,0,0,2848,3831,0,1,1,1,2,4,0,0,2013
2827,0,0,2849,48014,0,1,1,1,0,0,0,0,2005
2828,0,0,2850,19078,0,1,1,1,200,1,200,1,1999
2829,3,1,2851,3965,0,2,1,1,8228,12,0,0,2003
2830,0,0,2852,37965,0,1,1,1,2250,5,0,0,1998
2831,1,1,2853,69884,0,5,1,1,89360,24,450,2,1990
2832,2,0,2854,24557,0,3,1,1,18957,20,0,0,1996
